hydro_year;omm_id;id;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal;station_elev;n_station
1975;87453;41443095;2634.1;23449.0;1140.0;563.6;352876.6;370669.6;2993.1;8403.4;5921.6;3856.2;5712.0;4511.5;1977.9;0.0;154086;Rio Cuarto Aero
1975;87466;48431133;2812.6;26350.0;0.0;1036.3;0.0;0.0;4403.4;8548.4;0.0;3835.5;0.0;0.0;1170.000000004;0.0;40260;Marcos Juarez INTA
1975;87467;56228763;2538.6;27756.0;1090.0;1037.4;366401.9;371314.1;4094.6;8589.0;5995.5;3777.3;6162.0;3368.1;1508.3;0.0;41724;Marcos Juarez Aero
1975;87534;64118625;2913.9;25699.0;1112.0;920.8;365282.9;371246.4;3271.7;8516.1;5700.1;3317.6;4926.0;5213.0;2053.0;0.0;50142;Laboulaye Aero
1975;9987009;70850097;2644.1;21428.0;0.0;606.4;0.0;0.0;3113.7;8661.7;0.0;3572.6;0.0;0.0;1053.055555565;0.0;106872;Manfredi INTA
1976;1;80953715;0.0;0.0;0.0;1001.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1976;87244;2121745;0.0;24446.0;1417.0;877.1;355658.0;0.0;4334.2;9282.4;6997.9;3864.0;5715.0;1096.2;580.1;0.0;124465;Villa Maria del Rio Seco
1976;87328;9990050;2844.1;20319.0;1331.0;749.1;345513.3;369076.7;3175.0;9247.1;6865.7;4207.0;8764.0;3433.2000000000003;841.0;0.0;207685;Villa Dolores Aero
1976;87344;17858355;2555.2;25002.0;1502.0;1042.5;350014.4;369859.0;3716.1;8696.0;6199.5;3936.2;5248.0;4739.2;1350.2;0.0;173010;Cordoba Aero
1976;87345;25726660;2493.2;22489.0;1467.0;954.6999999999999;351937.0;0.0;3781.4;9069.0;6870.3;4283.5;5083.0;3277.5;540.2;0.0;155490;Cordoba Obs.
1976;87349;33594965;2425.1;23411.0;1511.0;1038.9;355855.9;370107.5;3655.3;8606.9;6531.6;3988.4;7728.0;1572.2;819.4;0.0;123370;Pilar Obs.
1976;87453;41463270;2543.2;24643.0;1388.0;853.3;351776.8;369528.3;3288.4;8249.2;5820.6;3852.8;5854.0;4608.8;1669.6;0.0;153665;Rio Cuarto Aero
1976;87466;48432215;2714.0;26108.0;0.0;1308.2;0.0;0.0;4377.1;8486.6;0.0;3916.8;0.0;0.0;1155.277777785;0.0;40150;Marcos Juarez INTA
1976;87467;56208540;2408.1;27818.0;1220.0;1340.4;365285.7;370182.8;4170.8;8587.2;5961.8;3796.0;6004.0;3567.4;1399.7;0.0;41610;Marcos Juarez Aero
1976;87534;64076845;2622.4;26650.0;1414.0;946.9;364145.2;370088.0;3606.3;8431.7;5657.8;3409.0;5527.0;4861.3;1792.8;0.0;50005;Laboulaye Aero
1976;9987009;70789925;2523.3;23592.0;0.0;858.9;0.0;0.0;3792.6;8689.5;0.0;3646.0;0.0;0.0;975.000000013;0.0;106580;Manfredi INTA
1977;1;81086940;0.0;0.0;0.0;1191.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1977;87244;2254970;0.0;25276.0;1335.0;1042.4;355702.8;0.0;4732.3;9518.8;7221.1;4070.8;5215.0;983.1;514.7;0.0;124465;Villa Maria del Rio Seco
1977;87328;10123275;2464.5;20482.0;1263.0;749.0;345540.5;369036.1;3576.1;9597.5;7257.6;4592.9;8845.0;3245.0;780.5;0.0;207685;Villa Dolores Aero
1977;87344;17991580;2465.9;26129.0;1456.0;1095.6;348010.6;367713.2;4155.0;8892.1;6387.0;4130.0;5220.0;4512.0;1313.6;0.0;173010;Cordoba Aero
1977;87345;25859885;2575.8;22989.0;1433.0;954.4;291186.8;0.0;4126.1;9298.0;7139.5;4586.0;5322.0;3161.1;504.1;0.0;155490;Cordoba Obs.
1977;87349;33728190;2438.4;24342.0;1476.0;1263.7;355891.3;370107.4;4136.7;8815.4;6793.3;4279.3;7795.0;1662.5;829.2;0.0;123370;Pilar Obs.
1977;87453;41596495;1871.9;24599.0;1328.0;850.4;351813.3;369508.8;3555.3;8566.2;6142.3;4153.6;5328.0;5015.5;1511.5;0.0;153665;Rio Cuarto Aero
1977;87466;48565440;2597.8;25717.0;0.0;1167.8;0.0;0.0;4551.9;8691.2;0.0;4204.7;0.0;0.0;972.222222237;0.0;40150;Marcos Juarez INTA
1977;87467;56341765;882.4;27458.0;1203.0;1186.3;304137.0;308190.8;4423.4;8872.9;6303.5;4172.8;5854.0;3357.1;1291.1;0.0;41610;Marcos Juarez Aero
1977;87534;64210070;2709.9;26043.0;1451.0;928.0;364158.9;370082.3;3765.0;8829.7;6035.6;3744.2000000000003;5496.0;4944.6;1987.0;0.0;50005;Laboulaye Aero
1977;9987009;70923150;2620.9;22106.0;0.0;1171.5;0.0;0.0;3181.4;8143.6;0.0;3537.9;0.0;0.0;881.111111134;0.0;106580;Manfredi INTA
1978;1;81220165;0.0;0.0;0.0;1472.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1978;87244;2388195;0.0;25090.0;1422.0;789.0;355851.9;0.0;4543.5;9313.4;7006.7;3847.5;5143.0;1052.5;535.0;0.0;124465;Villa Maria del Rio Seco
1978;87328;10256500;2450.3;21201.0;1438.0;722.4;345651.9;369217.9;3610.2;9364.0;7049.1;4299.0;8605.0;2933.7;820.4;0.0;207685;Villa Dolores Aero
1978;87344;18124805;2422.1;26111.0;1537.0;1027.8;350031.8;369881.6;3972.6;8631.8;6127.2;3783.8;6338.0;4519.2;1238.3;0.0;173010;Cordoba Aero
1978;87345;25993110;2507.1;21262.0;1519.0;1030.6;325190.1;0.0;3481.3;9049.0;6190.8;4326.9;5919.0;3282.1;496.9;0.0;155490;Cordoba Obs.
1978;87349;33861415;2775.8;24630.0;1598.0;1067.1;356097.3;370351.6;3978.4;8563.9;6533.6;4050.9;7427.0;1720.6000000000001;828.8;0.0;123370;Pilar Obs.
1978;87453;41729720;1904.4;24579.0;1385.0;1100.8;352002.3;369731.3;3464.0;8217.1;5998.8;3999.5;6173.0;4312.400000000001;1623.0;0.0;153665;Rio Cuarto Aero
1978;87466;48698665;2665.3;26843.0;0.0;1108.3;0.0;0.0;4681.7;8620.5;0.0;3963.7;0.0;0.0;901.944444463;0.0;40150;Marcos Juarez INTA
1978;87467;56474990;0.0;28067.0;1264.0;1076.0;333766.2;338210.9;4543.3;8785.8;6241.5;4054.7;5489.0;3303.2;1202.6;0.0;41610;Marcos Juarez Aero
1978;87534;64343295;2658.2;26436.0;1526.0;921.6;364358.5;370289.0;3801.3;8525.2;5919.1;3494.0;4940.0;4768.8;1831.2;0.0;50005;Laboulaye Aero
1978;9987009;71056375;2534.0;21987.0;0.0;905.9;0.0;0.0;3119.2;8160.0;0.0;3483.9;0.0;0.0;754.16666669;0.0;106580;Manfredi INTA
1979;1;81576459;0.0;0.0;0.0;1258.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1979;2;11146238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4776.92;423;Pueblo Andino
1979;87244;2528511;0.0;25152.0;1452.0;887.9;356574.0;0.0;4802.6;9535.8;7286.5;4308.8;5673.0;1070.9;550.0;0.0;124806;Villa Maria del Rio Seco
1979;87328;10418373;1968.8;22680.0;1483.0;802.5;346400.4;370002.9;3817.8;9370.4;6920.8;4554.9;8314.0;2831.9;773.9;0.0;208254;Villa Dolores Aero
1979;87344;18308235;1698.8;26244.0;1547.0;1007.6;350637.9;370482.3;4292.3;8939.8;6438.6;3941.6;5656.0;4068.0;1183.0;0.0;173484;Cordoba Aero
1979;87345;26198097;2365.2;23143.0;1638.0;823.1;352800.3;0.0;4235.1;9442.0;7204.4;4670.2;5228.0;3411.4;632.3;0.0;155916;Cordoba Obs.
1979;87349;34087959;2255.1;24585.0;1643.0;972.4;356779.2;371024.0;4218.3;8842.6;6836.5;4392.3;7838.0;1735.6000000000001;884.4;0.0;123708;Pilar Obs.
1979;87453;41977821;1961.3;25482.0;1486.0;977.5;352672.7;370423.5;3745.0;8364.2;6092.4;4243.3;5268.0;3273.5;1405.0;0.0;154086;Rio Cuarto Aero
1979;87466;48965859;2332.2;26890.0;0.0;860.9;0.0;0.0;4918.5;8934.9;0.0;4433.9;0.0;0.0;1039.722222228;0.0;40260;Marcos Juarez INTA
1979;87467;56763489;984.6;27925.0;1340.0;916.4;365514.7;370385.5;4800.4;9106.3;6595.9;4448.0;6306.0;3397.7000000000003;1255.9;0.0;41724;Marcos Juarez Aero
1979;87534;64653351;2532.7;25411.0;1611.0;1092.6;365004.5;370917.4;4070.8;8691.3;6463.0;3806.6;4798.0;4311.400000000001;1914.2;0.0;50142;Laboulaye Aero
1979;9987009;71384823;2348.3;23040.0;0.0;875.7;0.0;0.0;3566.1;8435.6;0.0;3865.6;0.0;0.0;805.555555576;0.0;106872;Manfredi INTA
1980;1;81486980;0.0;0.0;0.0;1146.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1980;2;66923817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26842.196;2538;Pueblo Andino
1980;87244;2655010;0.0;24921.0;1520.0;966.5;355846.8;0.0;4577.0;9305.9;7107.5;4086.2;5489.0;1098.4;540.0;0.0;124465;Villa Maria del Rio Seco
1980;87328;10523315;2507.6;22117.0;1357.0;925.1;345604.9;369129.2;3564.9;9288.6;6779.1;4166.0;8698.0;2964.4;820.3;0.0;207685;Villa Dolores Aero
1980;87344;18391620;1655.4;25142.0;1493.0;1174.7;349847.6;369688.0;3796.7;8578.5;6236.7;3749.3;4747.0;4317.2;1181.3;0.0;173010;Cordoba Aero
1980;87345;26259925;2339.2;23345.0;1561.0;1034.0;351969.8;0.0;4101.2;9240.0;7004.2;4417.6;5381.0;3661.7000000000003;694.3;0.0;155490;Cordoba Obs.
1980;87349;34128230;2644.7;23878.0;1517.0;1160.9;355996.4;370241.3;3855.0;8670.1;6649.0;4144.7;8199.0;1824.2;926.8;0.0;123370;Pilar Obs.
1980;87453;41996535;1489.7;23979.0;1352.0;992.6;352311.0;370064.1;3227.9;8256.3;5991.0;3979.5;4564.0;3619.6000000000004;1591.9;0.0;153665;Rio Cuarto Aero
1980;87466;48965480;1987.2;26190.0;0.0;1178.5;0.0;0.0;4642.8;8664.1;0.0;4177.9;0.0;0.0;1213.055555558;0.0;40150;Marcos Juarez INTA
1980;87467;56741805;1771.2;27621.0;1293.0;1170.3;364714.8;369587.7;4535.5;8844.8;6335.5;4144.9;6278.0;3414.7000000000003;1385.2;0.0;41610;Marcos Juarez Aero
1980;87534;64610110;2581.5;24421.0;1420.0;792.3;364196.7;370107.7;3698.4;8083.4;6328.2;3491.1;4788.0;4897.400000000001;2103.5;0.0;50005;Laboulaye Aero
1980;9987009;71323190;2522.2;24412.0;0.0;1091.6;0.0;0.0;3850.4;8478.8;0.0;3846.7;0.0;0.0;830.555555579;0.0;106580;Manfredi INTA
1981;1;81620205;0.0;0.0;0.0;832.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1981;2;78416085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22752.626;2970;Pueblo Andino
1981;87244;2788235;0.0;24828.0;1347.0;719.5;356042.1;0.0;4560.5;9367.2;7071.1;3858.3;5574.0;1149.2;505.8;0.0;124465;Villa Maria del Rio Seco
1981;87328;10656540;1715.3;20881.0;1290.0;571.4;345758.5;303513.8;3476.3;9414.6;7018.5;4137.2;8689.0;2642.1;855.4;0.0;207685;Villa Dolores Aero
1981;87344;18524845;2124.9;25074.0;1356.0;752.9;350031.1;369880.9;3752.6;8749.0;6154.5;3732.0;4849.0;3963.4;1097.5;0.0;173010;Cordoba Aero
1981;87345;26393150;2505.1;22725.0;1495.0;670.3;352190.4;0.0;3958.9;9275.5;6975.3;4311.2;5344.0;3446.3;577.8;0.0;155490;Cordoba Obs.
1981;87349;34261455;2869.1;23886.0;1442.0;686.2;355216.1;369431.6;3877.6;8725.3;6570.4;3973.7;8522.0;1700.5;812.7;0.0;123370;Pilar Obs.
1981;87453;42129760;1826.0;24913.0;1219.0;722.0;352557.4;370318.5;3527.6;8344.7;5967.2;4023.2;4202.0;3385.5;1471.3;0.0;153665;Rio Cuarto Aero
1981;87466;49098705;2247.7;24878.0;0.0;768.6;0.0;0.0;4331.9;8745.1;0.0;4085.4;0.0;0.0;1069.722222227;0.0;40150;Marcos Juarez INTA
1981;87467;56875030;1772.2;27289.0;1120.0;814.2;364898.0;369773.0;4450.6;8909.2;6324.1;4115.2;6025.0;3176.3;1306.0;0.0;41610;Marcos Juarez Aero
1981;87534;64743335;2768.5;24470.0;1379.0;779.0;364461.7;370375.3;3742.1;8577.7;6329.2;3374.5;5489.0;3941.8;1924.5;0.0;50005;Laboulaye Aero
1981;9987009;71456415;2535.0;25966.0;0.0;658.2;0.0;0.0;4345.4;8622.1;0.0;3582.6;0.0;0.0;793.333333356;0.0;106580;Manfredi INTA
1982;1;81753430;0.0;0.0;0.0;799.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1982;2;77572515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18063.433;2934;Pueblo Andino
1982;87244;2921460;0.0;25564.0;1768.0;994.8;355431.1;0.0;4800.6;9134.8;7145.7;4441.5;5386.0;1061.0;531.5;0.0;124465;Villa Maria del Rio Seco
1982;87328;10789765;2142.6;21401.0;1621.0;575.4;345094.7;313229.3;3591.7;9356.8;7054.0;4436.1;9032.0;2635.9;937.9;0.0;207685;Villa Dolores Aero
1982;87344;18658070;1901.2;25197.0;1759.0;778.7;349427.4;369220.3;3871.6;8625.5;6277.2;4194.3;5671.0;3506.6;1246.6;0.0;173010;Cordoba Aero
1982;87345;26526375;1648.6;23121.0;1874.0;567.1;351593.5;0.0;4108.7;9206.3;7055.6;4696.9;5046.0;3417.7000000000003;621.7;0.0;155490;Cordoba Obs.
1982;87349;34394680;2393.6;24113.0;1767.0;901.5;355592.6;369815.5;3961.0;8665.6;6687.2;4348.5;8960.0;1871.3;895.0;0.0;123370;Pilar Obs.
1982;87453;42262985;1502.7;25172.0;1541.0;856.8;351872.2;369600.6;3535.7;8167.5;5977.5;4162.2;4188.0;3784.8;1708.5;0.0;153665;Rio Cuarto Aero
1982;87466;49231930;1719.7;24562.0;0.0;763.9;0.0;0.0;4307.5;8710.7;0.0;4313.3;0.0;0.0;1090.000000011;0.0;40150;Marcos Juarez INTA
1982;87467;57008255;2008.0;27364.0;1451.0;834.1;364352.4;369220.1;4556.5;8855.5;6456.3;4311.3;6202.0;3260.7000000000003;1389.1;0.0;41610;Marcos Juarez Aero
1982;87534;64876560;2397.6;26985.0;1648.0;832.4;363913.7;369845.3;3984.7;8383.7;5932.4;3661.1;5416.0;4471.7;1896.5;0.0;50005;Laboulaye Aero
1982;9987009;71589640;2164.4;24724.0;0.0;737.4;0.0;0.0;4210.6;8541.6;0.0;4220.4;0.0;0.0;926.666666683;0.0;106580;Manfredi INTA
1983;1;82111185;0.0;0.0;0.0;1234.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1983;2;73625430;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30056.648;2781;Pueblo Andino
1983;87244;3063237;0.0;24911.0;1386.0;850.3;356831.9;0.0;4424.5;9213.1;6936.0;4044.8;5967.0;1120.1;540.4;0.0;124806;Villa Maria del Rio Seco
1983;87328;10953099;1617.4;21624.0;1357.0;743.9;346465.2;369089.7;3529.2;9283.7;6930.9;4137.9;8969.0;2195.2;866.0;0.0;208254;Villa Dolores Aero
1983;87344;18842961;1572.9;24507.0;1461.0;933.3;350686.6;370574.4;3586.3;8679.3;6186.8;3965.9;4786.0;2969.6;1151.9;0.0;173484;Cordoba Aero
1983;87345;26732823;1245.8;22562.0;1489.0;762.3;352861.0;0.0;3894.8;9263.1;6998.1;4372.4;4801.0;2849.5;541.6;0.0;155916;Cordoba Obs.
1983;87349;34622685;1316.1;23690.0;1433.0;826.6;356878.1;371232.2;3784.5;8795.6;6611.4;4059.5;9007.0;1629.3;813.4;0.0;123708;Pilar Obs.
1983;87453;42512547;965.6;24646.0;1248.0;1072.0;353246.4;371059.6;3355.7;8207.3;5914.3;4009.2;4407.0;4646.2;2079.3;0.0;154086;Rio Cuarto Aero
1983;87466;49500585;2653.0;25232.0;0.0;931.2;0.0;0.0;4335.2;8656.6;0.0;4024.6;0.0;0.0;915.555555567;0.0;40260;Marcos Juarez INTA
1983;87467;57298215;2724.3;27423.0;1141.0;930.2;365907.3;370806.4;4424.4;8898.9;6326.8;4036.4;6469.0;2968.9;1253.0;0.0;41724;Marcos Juarez Aero
1983;87534;65188077;1041.2;26311.0;1414.0;1108.8;365368.0;371328.8;3657.5;8458.2;5821.3;3384.1;6243.0;3427.7000000000003;1872.6;0.0;50142;Laboulaye Aero
1983;9987009;71919549;2523.0;23205.0;0.0;1024.2;0.0;0.0;3669.5;8413.5;0.0;3914.4;0.0;0.0;804.444444467;0.0;106872;Manfredi INTA
1984;1;82020245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1984;2;84942490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25702.124;3204;Pueblo Andino
1984;87244;3188275;0.0;23158.0;1497.0;732.8;325340.2;0.0;3820.6;8104.6;5946.3;3590.2;5134.0;942.1;440.2;0.0;124465;Villa Maria del Rio Seco
1984;87328;11056580;2841.7;21169.0;1428.0;585.1;345452.1;369019.1;3438.6;9139.6;6879.0;4149.1;9267.0;2247.9;797.6;0.0;207685;Villa Dolores Aero
1984;87344;18924885;658.8;25235.0;1563.0;978.2;349827.6;369683.9;3729.9;8491.9;6065.6;3966.8;4562.0;3012.8;1154.9;0.0;173010;Cordoba Aero
1984;87345;26793190;469.0;22498.0;1515.0;825.7;351845.5;0.0;3703.2;8841.7;6749.2;4321.4;4810.0;3432.8;518.2;0.0;155490;Cordoba Obs.
1984;87349;34661495;2448.9;23752.0;1459.0;767.7;355906.1;370217.4;3670.6;8602.3;6422.5;3990.7;9315.0;1314.3;662.0;0.0;123370;Pilar Obs.
1984;87453;42529800;160.1;24930.0;1395.0;764.2;352095.0;369867.3;3324.8;7983.4;5767.0;3905.3;4329.0;4158.7;1783.4;0.0;153665;Rio Cuarto Aero
1984;87466;49498745;2531.8;25530.0;0.0;752.7;0.0;0.0;4305.0;8526.3;0.0;4016.2;0.0;0.0;908.888888904;0.0;40150;Marcos Juarez INTA
1984;87467;57275070;2447.7;27644.0;1297.0;715.8;364781.3;369663.2;4387.8;8839.5;6194.5;3881.5;5809.0;2919.2;1146.5;0.0;41610;Marcos Juarez Aero
1984;87534;65143375;2447.8;25235.0;1606.0;660.3;364259.9;370209.3;3593.3;8247.0;5988.1;3322.5;5748.0;3794.4;1935.9;0.0;50005;Laboulaye Aero
1984;9987009;71856455;2256.8;22720.0;0.0;682.4;0.0;0.0;3522.7;8162.4;0.0;3762.9;0.0;0.0;760.555555582;0.0;106580;Manfredi INTA
1985;1;82153470;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1985;2;80286696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26768.188;3024;Pueblo Andino
1985;87244;3321500;0.0;24768.0;1530.0;837.6;355377.3;152631.9;4629.5;9498.8;7144.8;4452.2;5518.0;1201.6;584.4;0.0;124465;Villa Maria del Rio Seco
1985;87328;11189805;2103.9;21568.0;1283.0;644.1999999999999;345507.2;369015.2;3841.5;9565.7;7178.0;4441.5;8999.0;2279.1;719.5;0.0;207685;Villa Dolores Aero
1985;87344;19058110;2055.2;26269.0;1479.0;886.9;349952.7;369750.0;4312.9;8966.2;6428.6;4255.1;5093.0;3322.6;1193.9;0.0;173010;Cordoba Aero
1985;87345;26926415;2288.8;22868.0;1437.0;827.4;351885.9;0.0;4109.8;9278.9;7103.0;4665.2;4716.0;3528.2000000000003;516.8;0.0;155490;Cordoba Obs.
1985;87349;34794720;2537.6;24412.0;1396.0;787.1;355920.4;370208.9;4148.0;8872.2;6754.1;4304.4;9002.0;1424.9;734.0;0.0;123370;Pilar Obs.
1985;87453;42663025;744.3;26644.0;1317.0;806.2;352164.1;369896.4;3990.6;8353.4;6039.4;4167.6;3993.0;3453.5;1637.3;0.0;153665;Rio Cuarto Aero
1985;87466;49631970;2357.8;26384.0;0.0;816.8;0.0;0.0;4720.3;8697.8;0.0;4259.5;0.0;0.0;1025.555555554;0.0;40150;Marcos Juarez INTA
1985;87467;57408295;2335.5;29045.0;1288.0;915.1;364717.1;369593.8;4914.7;8962.2;6431.5;4148.5;5950.0;2991.3;1141.4;0.0;41610;Marcos Juarez Aero
1985;87534;65276600;2554.2;27920.0;1512.0;1099.6;364352.4;370279.9;4189.4;8427.2;5912.4;3760.5;5823.0;4209.7;1775.9;0.0;50005;Laboulaye Aero
1985;9987009;71989680;2254.6;24787.0;0.0;989.1;0.0;0.0;5030.0;9685.0;0.0;4576.2;0.0;0.0;771.944444469;0.0;106580;Manfredi INTA
1986;1;82286695;0.0;0.0;0.0;727.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1986;2;80160140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23429.423;3015;Pueblo Andino
1986;87244;3454725;0.0;24695.0;1492.0;1110.1000000000001;344731.6;357659.9;4589.1;9188.1;6868.6;4362.3;4682.0;1027.3;570.6;0.0;124465;Villa Maria del Rio Seco
1986;87328;11323030;2039.0;22087.0;1459.0;623.3000000000001;345700.9;369159.3;3686.6;9621.5;6925.7;4608.2;8421.0;1919.2;647.2;0.0;207685;Villa Dolores Aero
1986;87344;19191335;1603.0;25724.0;1574.0;964.8;350036.8;369837.8;4174.9;6698.0;6442.9;4252.6;5110.0;2835.4;1183.5;0.0;173010;Cordoba Aero
1986;87345;27059640;1478.0;23294.0;1532.0;1018.8000000000001;351065.2;0.0;4028.4;9128.2;6928.2;4742.6;4649.0;3520.0;535.2;0.0;155490;Cordoba Obs.
1986;87349;34927945;2514.1;24161.0;1486.0;985.9;355005.7;369258.3;4100.5;8813.1;6740.4;4270.6;9215.0;1369.1;727.6;0.0;123370;Pilar Obs.
1986;87453;42796250;666.8;25973.0;1483.0;883.2;351274.7;368953.0;3890.1;8386.0;6083.9;4215.2;5105.0;4029.5;1656.9;0.0;153665;Rio Cuarto Aero
1986;87466;49765195;2485.7;25102.0;0.0;1006.5;0.0;0.0;4440.5;8748.9;0.0;4423.1;0.0;0.0;1002.222222234;0.0;40150;Marcos Juarez INTA
1986;87467;57541520;2430.3;28714.0;1358.0;1079.8;364586.5;369441.4;4670.5;8804.7;6262.3;4154.6;5245.0;2811.3;1125.4;0.0;41610;Marcos Juarez Aero
1986;87534;65409825;2500.9;26386.0;1571.0;789.2;364457.8;370384.6;3966.8;8625.9;6087.8;3874.2;6190.0;3132.2000000000003;1357.7;0.0;50005;Laboulaye Aero
1986;9987009;72122905;2191.3;22765.0;0.0;763.0;0.0;0.0;3969.8;8918.2;0.0;4267.4;0.0;0.0;798.333333348;0.0;106580;Manfredi INTA
1987;1;82645911;0.0;0.0;0.0;931.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1987;2;77394999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24969.438;2907;Pueblo Andino
1987;87244;3597963;0.0;25076.0;1467.0;853.5;356441.8;370908.4;4231.7;9264.9;6711.4;4017.3;5217.0;1057.9;513.5;0.0;124806;Villa Maria del Rio Seco
1987;87328;11487825;2415.3;21343.0;1406.0;480.7;346883.1;370452.2;3259.5;9386.5;6730.9;4443.9;8185.0;2312.8;721.1;0.0;208254;Villa Dolores Aero
1987;87344;19377687;1945.7;24679.0;1492.0;899.6;351032.1;370941.6;3723.9;8690.3;6270.9;4017.2;4174.0;2735.5;1099.4;0.0;173484;Cordoba Aero
1987;87345;27267549;2296.2;23212.0;1481.0;837.9;353005.2;0.0;3612.0;9006.3;6538.9;4471.3;4490.0;3272.7000000000003;387.6;0.0;155916;Cordoba Obs.
1987;87349;35157411;2507.3;22877.0;1401.0;577.5;356982.8;371332.0;3610.3;8720.5;6647.4;4298.9;9053.0;1388.7;690.6;0.0;123708;Pilar Obs.
1987;87453;43047273;410.1;25116.0;1396.0;1042.4;353164.2;370965.3;3485.6;5943.9;5921.7;3977.7;5111.0;3666.8;1589.1;0.0;154086;Rio Cuarto Aero
1987;87466;50035311;2450.4;25531.0;0.0;887.3;0.0;0.0;4301.4;8542.4;0.0;4082.2;0.0;0.0;930.277777786;0.0;40260;Marcos Juarez INTA
1987;87467;57832941;2481.6;28255.0;1324.0;843.2;366450.1;371345.1;4303.8;8633.0;6011.2;3857.5;6033.0;2864.0;1271.0;0.0;41724;Marcos Juarez Aero
1987;87534;65722803;2488.2;26369.0;1495.0;846.4;365481.6;371442.5;3701.4;8372.3;5839.0;3678.8;7254.0;2729.6;1153.2;0.0;50142;Laboulaye Aero
1987;9987009;72454275;2068.0;22388.0;0.0;691.7;0.0;0.0;3537.6;8532.2;0.0;4069.0;0.0;0.0;729.722222245;0.0;106872;Manfredi INTA
1988;1;82553510;0.0;0.0;0.0;24.400000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1988;2;69816720;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14887.941;2619;Pueblo Andino
1988;87244;3721540;0.0;22097.0;1138.0;626.0;355610.0;368001.0;3624.9;9759.8;6979.3;3146.4;4652.0;1324.8;638.8;0.0;124465;Villa Maria del Rio Seco
1988;87328;11589845;1150.8;20860.0;993.0;714.6;346027.7;369574.1;3046.7;9569.0;6664.9;4054.0;8613.0;2389.3;734.9;0.0;207685;Villa Dolores Aero
1988;87344;19458150;1588.0;22796.0;1102.0;575.8;350227.0;370050.2;3446.2;4525.5;6446.4;3901.7;3915.0;3090.7000000000003;1174.6;0.0;173010;Cordoba Aero
1988;87345;27326455;2813.9;20550.0;1108.0;515.0;352136.0;0.0;3049.5;9494.8;6761.2;4428.6;4368.0;3397.9;365.2;0.0;155490;Cordoba Obs.
1988;87349;35194760;2973.9;20405.0;1030.0;675.5;356117.9;370433.4;3061.6;9204.2;6861.9;4135.5;9250.0;1564.3;763.4;0.0;123370;Pilar Obs.
1988;87453;43063065;215.0;22328.0;1029.0;605.2;352264.5;369999.5;2983.8;8295.3;6150.0;3871.8;6605.0;4014.2000000000003;1615.8;0.0;153665;Rio Cuarto Aero
1988;87466;50032010;1940.5;23426.0;0.0;577.6;0.0;0.0;3940.7;8939.3;0.0;4089.5;0.0;0.0;950.555555561;0.0;40150;Marcos Juarez INTA
1988;87467;57808335;2203.6;25980.0;1035.0;590.3;365609.7;370482.6;3951.8;9069.0;6234.1;3802.2;5629.0;3041.5;1339.6;0.0;41610;Marcos Juarez Aero
