omm_id;hydro_year;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal
87328;1997;7.09013698630137;66.30958904109589;3.9315068493150687;2.093424657534247;946.9767123287671;1011.5364383561644;10.72;25.41287671232877;18.007671232876714;11.863287671232877;21.59178082191781;6.437534246575342;1.9594520547945207;
87328;1998;7.2345205479452055;66.03013698630137;3.6164383561643834;1.8153424657534247;948.6619178082191;1013.3353424657535;10.518904109589041;25.341917808219176;17.962191780821918;11.615616438356163;22.476712328767125;5.796712328767124;1.7912328767123287;
87328;1999;7.540384615384615;68.05737704918033;3.5655737704918034;2.1658469945355194;948.5939890710383;1013.3672131147541;10.586065573770492;24.564207650273225;17.427868852459017;11.477595628415301;21.81917808219178;5.701643835616438;1.8319672131147542;
87328;2000;8.255096418732782;65.73150684931507;3.3232876712328765;1.7624657534246575;947.8446575342465;1012.5013698630137;10.541917808219178;25.227123287671233;17.941917808219177;11.876438356164382;22.926027397260274;6.024657534246575;2.0183561643835617;
87328;2001;6.808539944903581;65.93972602739726;3.723287671232877;1.8463013698630137;947.8780821917808;1012.4446575342465;10.775342465753425;25.450136986301366;18.166027397260276;12.14767123287671;21.980821917808218;6.086027397260274;1.907945205479452;
87328;2002;8.305479452054794;61.320547945205476;3.4027397260273973;1.395890410958904;947.7627397260275;1012.2594520547946;9.755068493150684;26.249863013698633;18.572876712328767;12.341095890410958;21.61917808219178;6.620547945205479;2.236986301369863;
87328;2003;8.233424657534247;57.27049180327869;3.3825136612021858;1.7467213114754097;948.4437158469946;1012.9360655737704;8.792076502732241;26.231967213114753;18.897814207650274;12.392076502732241;22.226775956284154;6.380327868852459;2.181967213114754;
87328;2004;8.63041095890411;59.1972602739726;3.2986301369863016;1.5597260273972602;947.8778082191782;1012.4142465753425;8.942465753424658;25.77780821917808;18.20739726027397;11.794794520547946;21.49041095890411;6.901095890410959;2.1013698630136988;
87328;2005;8.173553719008265;58.64931506849315;3.452054794520548;1.40986301369863;948.4060273972603;1012.9235616438356;8.85095890410959;25.841917808219176;18.470958904109587;12.228219178082192;21.36986301369863;6.371506849315068;1.815890410958904;
87328;2006;8.357808219178082;60.71780821917808;3.350684931506849;2.0975342465753424;947.5046575342466;1011.9375342465754;9.498630136986302;25.98054794520548;18.594520547945205;12.432876712328767;22.22739726027397;6.163013698630137;1.4649315068493152;
